CountyName,CountyID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Coffee County,geoId/01031,2017.5,56895.2044,54758.416825,43793.45,41590.55,39467.8,37512.05,35632.15,33983.6,32217.75,30601.75,29143.35
Coffee County,geoId/13069,2017.5,56895.2044,54758.416825,43793.45,41590.55,39467.8,37512.05,35632.15,33983.6,32217.75,30601.75,29143.35
Coffee County,geoId/47031,2017.5,56895.2044,54758.416825,43793.45,41590.55,39467.8,37512.05,35632.15,33983.6,32217.75,30601.75,29143.35
Colbert County,geoId/01033,6720267.52,5558837.222,4115635.344,4052326.738,4394328.148,3993763.114,2023707.087,857216.7,755687.251,798936.294,822033.971,812623.124
Coosa County,geoId/01037,82532.21,79418.58,70741.57,53891.36,37500.026,40695.376,35615.03,40518.656,83694.544,83072.156,88070.688,73880.488
Cullman County,geoId/01043,77549.78,74581.096,126543.848,133847.726,135078.074,139946.974,145407.172,149048.07,180723.466,191898.518,175276.076,162648.812
Dallas County,geoId/01047,1978499.124384,5322101.291576,5600170.753618,5112056.6457,5516486.1661959,6022928.8845923,14688610.771723,15348360.9024176,16450396.9800065,17621664.4680292,16846692.738348,16171281.8203468
Dallas County,geoId/05039,1978499.124384,5322101.291576,5600170.753618,5112056.6457,5516486.1661959,6022928.8845923,14688610.771723,15348360.9024176,16450396.9800065,17621664.4680292,16846692.738348,16171281.8203468
Dallas County,geoId/19049,1978499.124384,5322101.291576,5600170.753618,5112056.6457,5516486.1661959,6022928.8845923,14688610.771723,15348360.9024176,16450396.9800065,17621664.4680292,16846692.738348,16171281.8203468
Dallas County,geoId/29059,1978499.124384,5322101.291576,5600170.753618,5112056.6457,5516486.1661959,6022928.8845923,14688610.771723,15348360.9024176,16450396.9800065,17621664.4680292,16846692.738348,16171281.8203468
Dallas County,geoId/48113,1978499.124384,5322101.291576,5600170.753618,5112056.6457,5516486.1661959,6022928.8845923,14688610.771723,15348360.9024176,16450396.9800065,17621664.4680292,16846692.738348,16171281.8203468
DeKalb County,geoId/01049,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
DeKalb County,geoId/13089,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
DeKalb County,geoId/17037,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
DeKalb County,geoId/18033,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
DeKalb County,geoId/29063,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
DeKalb County,geoId/47041,0.0,31217.25,137504.25,113186.0,99725.0,65752.0,66853.0,67103.0,17289.3,16771.0,16946.0,17122.0
Elmore County,geoId/01051,88546.22,113293.704,110477.026,200423.058,117194.476,285172.57,224525.956,143444.514,225795.794,418842.216,394380.22,498259.704
Elmore County,geoId/16039,88546.22,113293.704,110477.026,200423.058,117194.476,285172.57,224525.956,143444.514,225795.794,418842.216,394380.22,498259.704
Escambia County,geoId/01053,12046218.854,16463695.488,10116624.504,9099784.832,9887350.236,8121105.042,11944819.874,12431335.016,15287459.956,9985559.864,10946646.284,10221652.146
Escambia County,geoId/12033,12046218.854,16463695.488,10116624.504,9099784.832,9887350.236,8121105.042,11944819.874,12431335.016,15287459.956,9985559.864,10946646.284,10221652.146
Etowah County,geoId/01055,334628.608,338163.142,212793.32,205344.886,397647.454,283834.606,149053.348,178037.988,180549.832,160700.704,50818.76,8506.068
Fayette County,geoId/01057,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/13113,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/17051,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/18041,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/19065,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/21067,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/39047,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/42051,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/47047,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/48149,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Fayette County,geoId/54019,517228.888,539443.088,529314.938,544200.788,534373.736,500214.886,506945.786,572866.988,525769.486,500686.038,475669.338,525334.74
Greene County,geoId/01063,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/05055,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/13133,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/17061,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/18055,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/19073,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/28041,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/29077,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/36039,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/37079,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/39057,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/42059,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/47059,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Greene County,geoId/51079,0.0,0.0,0.0,0.0,0.0,0.0,27006.604,104533.826,114257.024,120521.192,123209.532,135127.214
Hale County,geoId/01065,57792.464,268932.016,323269.848,56337.934,194543.668,226019.3,199399.052,215571.344,563408.0,856595.26,546350.812,398909.408
Hale County,geoId/48189,57792.464,268932.016,323269.848,56337.934,194543.668,226019.3,199399.052,215571.344,563408.0,856595.26,546350.812,398909.408
Houston County,geoId/01069,0.0,0.0,0.0,0.0,0.0,39149.648,116125.574,139210.738,197465.224,165919.876,185041.442,211067.356
Houston County,geoId/13153,0.0,0.0,0.0,0.0,0.0,39149.648,116125.574,139210.738,197465.224,165919.876,185041.442,211067.356
Houston County,geoId/27055,0.0,0.0,0.0,0.0,0.0,39149.648,116125.574,139210.738,197465.224,165919.876,185041.442,211067.356
Houston County,geoId/47083,0.0,0.0,0.0,0.0,0.0,39149.648,116125.574,139210.738,197465.224,165919.876,185041.442,211067.356
Houston County,geoId/48225,0.0,0.0,0.0,0.0,0.0,39149.648,116125.574,139210.738,197465.224,165919.876,185041.442,211067.356
Jackson County,geoId/01071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/05067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/08057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/12063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/13157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/17077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/18071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/19097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/20085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/21109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/26075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/27063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/28059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/29095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/37099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/39079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/40065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/41029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/46071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/47087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/48239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/54035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jackson County,geoId/55053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28383.944,25950.852,20667.672,6082.128,1593.544
Jefferson County,geoId/01073,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/05069,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/08059,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/12065,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/13163,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/16051,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/17081,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/18077,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/19101,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/20087,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/21111,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/28063,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/29099,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/30043,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/31095,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/36045,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/39081,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/40067,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/41031,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/42065,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/47089,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/48245,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/53031,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/54037,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Jefferson County,geoId/55055,527880.982944,489690.256939,665881.864745,507339.732,541940.94,525145.014,634117.132,528307.558,614205.808,586265.316,518841.868,543989.428
Lamar County,geoId/01075,1844050.737853,2185843.373,2439169.842634,2390636.81,2560008.788,2849690.43,2740865.54,2738932.274,3376323.274,3182914.606,3100026.902,2860886.836
Lamar County,geoId/13171,1844050.737853,2185843.373,2439169.842634,2390636.81,2560008.788,2849690.43,2740865.54,2738932.274,3376323.274,3182914.606,3100026.902,2860886.836
Lamar County,geoId/28073,1844050.737853,2185843.373,2439169.842634,2390636.81,2560008.788,2849690.43,2740865.54,2738932.274,3376323.274,3182914.606,3100026.902,2860886.836
Lamar County,geoId/48277,1844050.737853,2185843.373,2439169.842634,2390636.81,2560008.788,2849690.43,2740865.54,2738932.274,3376323.274,3182914.606,3100026.902,2860886.836
Lauderdale County,geoId/01077,86437.203236,82384.142,33604.08655,57363.618,40564.574,45350.206,50156.588,38286.25,41799.232,47675.78,60528.318,20423.04
Lauderdale County,geoId/28075,86437.203236,82384.142,33604.08655,57363.618,40564.574,45350.206,50156.588,38286.25,41799.232,47675.78,60528.318,20423.04
Lauderdale County,geoId/47097,86437.203236,82384.142,33604.08655,57363.618,40564.574,45350.206,50156.588,38286.25,41799.232,47675.78,60528.318,20423.04
Lowndes County,geoId/01085,1697646.09,1639549.6,1911477.856,1332773.496,1189361.989,1520421.371,2051186.025,1865745.049,1681313.689,1719279.49,1946333.764,1913106.862
Lowndes County,geoId/13185,1697646.09,1639549.6,1911477.856,1332773.496,1189361.989,1520421.371,2051186.025,1865745.049,1681313.689,1719279.49,1946333.764,1913106.862
Lowndes County,geoId/28087,1697646.09,1639549.6,1911477.856,1332773.496,1189361.989,1520421.371,2051186.025,1865745.049,1681313.689,1719279.49,1946333.764,1913106.862
Madison County,geoId/01089,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/05087,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/12079,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/13195,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/16065,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/17119,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/18095,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/19121,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/21151,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/28089,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/29123,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/30057,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/31119,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/36053,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/37115,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/39097,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/47113,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/48313,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Madison County,geoId/51113,437327.413625,449517.504025,438844.038,359893.99,377547.658,359196.144,292333.734,295352.56,254473.37,233188.096,234579.314,237794.412
Marengo County,geoId/01091,841010.098,841337.32,823949.308,854903.288,1000165.83,1012723.016,1077528.176,899848.494,830410.7,784821.152,812268.132,801052.754
Marion County,geoId/01093,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/05089,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/12083,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/13197,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/17121,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/18097,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/19125,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/20115,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/21155,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/28091,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/29127,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/39101,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/41047,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/45067,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/47115,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/48315,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marion County,geoId/54049,852037.466,4180887.748,4294048.994,4645032.882,4815713.254,5151083.934,4971824.974,4787858.922,4191584.166,3375934.04,2846010.696,2942133.278
Marshall County,geoId/01095,11413255.446,13818258.744,13050673.48,10458013.272,13051854.708,9956122.81,11513658.63,11514956.432,9429962.252,9272281.96,7741433.542,8950956.522
Marshall County,geoId/17123,11413255.446,13818258.744,13050673.48,10458013.272,13051854.708,9956122.81,11513658.63,11514956.432,9429962.252,9272281.96,7741433.542,8950956.522
Marshall County,geoId/18099,11413255.446,13818258.744,13050673.48,10458013.272,13051854.708,9956122.81,11513658.63,11514956.432,9429962.252,9272281.96,7741433.542,8950956.522
Marshall County,geoId/19127,11413255.446,13818258.744,13050673.48,10458013.272,13051854.708,9956122.81,11513658.63,11514956.432,9429962.252,9272281.96,7741433.542,8950956.522
