CountyName,CountyID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Escambia County,geoId/01053,7213432.1,5906099.4,4511293.6,4763641.8,5082128.7,4201404.8,4494753.2,4818145.0,4564125.2,4230263.1,2504021.9,2629709.4
Escambia County,geoId/12033,7213432.1,5906099.4,4511293.6,4763641.8,5082128.7,4201404.8,4494753.2,4818145.0,4564125.2,4230263.1,2504021.9,2629709.4
Etowah County,geoId/01055,331867.3,331712.7,202272.1,196249.7,386331.4,283202.8,148902.1,177856.6,180366.8,160537.4,50766.7,8497.3
Fayette County,geoId/01057,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/13113,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/17051,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/18041,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/19065,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/21067,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/39047,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/42051,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/47047,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/48149,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Fayette County,geoId/54019,514611.6,536684.3,526547.4,541404.5,531668.4,497818.3,504533.2,570407.2,523280.9,498305.5,473470.8,522825.5
Hale County,geoId/01065,57728.8,210500.4,294410.7,50712.5,194343.1,225786.4,199194.1,215350.5,562832.6,855721.2,545792.4,398500.6
Hale County,geoId/48189,57728.8,210500.4,294410.7,50712.5,194343.1,225786.4,199194.1,215350.5,562832.6,855721.2,545792.4,398500.6
Jefferson County,geoId/01073,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/05069,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/08059,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/12065,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/13163,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/16051,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/17081,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/18077,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/19101,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/20087,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/21111,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/28063,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/29099,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/30043,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/31095,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/36045,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/39081,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/40067,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/41031,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/42065,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/47089,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/48245,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/53031,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/54037,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Jefferson County,geoId/55055,431781.915099,407194.999,592060.594803,462933.0,491310.5,478266.8,590876.8,493777.7,583126.8,559873.0,496647.2,509132.2
Lamar County,geoId/01075,1757118.644071,2094307.945,2354339.861354,2300530.1,2453511.6,2739442.1,2628402.8,2619438.6,3239375.9,3068412.4,2989274.8,2750505.2
Lamar County,geoId/13171,1757118.644071,2094307.945,2354339.861354,2300530.1,2453511.6,2739442.1,2628402.8,2619438.6,3239375.9,3068412.4,2989274.8,2750505.2
Lamar County,geoId/28073,1757118.644071,2094307.945,2354339.861354,2300530.1,2453511.6,2739442.1,2628402.8,2619438.6,3239375.9,3068412.4,2989274.8,2750505.2
Lamar County,geoId/48277,1757118.644071,2094307.945,2354339.861354,2300530.1,2453511.6,2739442.1,2628402.8,2619438.6,3239375.9,3068412.4,2989274.8,2750505.2
Lauderdale County,geoId/01077,4756.31656,6627.516,2234.4,8754.6,7004.7,11665.9,16709.1,0.0,4877.3,5253.3,8773.3,2469.3
Lauderdale County,geoId/28075,4756.31656,6627.516,2234.4,8754.6,7004.7,11665.9,16709.1,0.0,4877.3,5253.3,8773.3,2469.3
Lauderdale County,geoId/47097,4756.31656,6627.516,2234.4,8754.6,7004.7,11665.9,16709.1,0.0,4877.3,5253.3,8773.3,2469.3
Lawrence County,geoId/01079,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/05075,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/17101,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/18093,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/21127,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/28077,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/29109,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/39087,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/42073,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/46081,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lawrence County,geoId/47099,960157.6,779409.9,557056.7,579998.8,490826.7,455359.9,709343.7,490186.4,403000.9,344130.2,2053359.1,2667267.1
Lowndes County,geoId/01085,1658857.1,1538058.4,1853358.5,1295253.9,1144101.5,1474090.4,2011282.6,1819283.2,1642950.5,1675857.8,1897165.1,1874062.4
Lowndes County,geoId/13185,1658857.1,1538058.4,1853358.5,1295253.9,1144101.5,1474090.4,2011282.6,1819283.2,1642950.5,1675857.8,1897165.1,1874062.4
Lowndes County,geoId/28087,1658857.1,1538058.4,1853358.5,1295253.9,1144101.5,1474090.4,2011282.6,1819283.2,1642950.5,1675857.8,1897165.1,1874062.4
Madison County,geoId/01089,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/05087,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/12079,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/13195,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/16065,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/17119,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/18095,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/19121,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/21151,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/28089,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/29123,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/30057,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/31119,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/36053,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/37115,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/39097,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/47113,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/48313,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Madison County,geoId/51113,170606.6,181904.5,176571.8,170274.0,181427.9,164372.5,168452.6,178153.1,211386.7,190377.8,197063.0,202388.6
Marengo County,geoId/01091,813773.33,730999.53,729633.28,776115.76,927033.7,937209.7,994842.3,835670.0,769002.4,730858.4,762305.4,748776.1
Marion County,geoId/01093,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/05089,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/12083,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/13197,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/17121,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/18097,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/19125,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/20115,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/21155,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/28091,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/29127,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/39101,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/41047,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/45067,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/47115,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/48315,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marion County,geoId/54049,845737.1,1004893.7,1015713.7,1065198.3,926580.0,835516.9,1006559.1,1069306.9,1042592.7,903926.2,825178.1,859184.3
Marshall County,geoId/01095,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/17123,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/18099,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/19127,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/20117,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/21157,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/27089,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/28093,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/40095,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/46091,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/47117,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Marshall County,geoId/54051,11324277.8,10964609.4,9843220.8,7509945.8,10364853.0,6769034.6,8599132.7,8644896.8,6816517.7,6555735.9,5057380.3,6110104.4
Mobile County,geoId/01097,14196561.283048,11871882.47,12991159.262,12955495.768,12941906.432,12392787.4301,12631636.9,10893202.1,11725415.3,11888021.8,10614700.2,11465950.8
Monroe County,geoId/01099,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/05095,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/12087,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/13207,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/17133,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/18105,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/19135,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/21171,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/26115,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/28095,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/29137,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/36055,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/39111,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/42089,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/47123,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/54063,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Monroe County,geoId/55081,69605.5,65294.3,64855.9,58421.9,57593.0,61034.6,59180.8,63693.1,63563.2,69853.0,68438.4,68948.9
Montgomery County,geoId/01101,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/05097,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/13209,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/17135,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/18107,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/19137,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/20125,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/21173,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/24031,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/28097,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/29139,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/36057,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/37123,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
Montgomery County,geoId/39113,28988.6,29719.4,28957.6,29237.4,27021.0,29163.6,29661.7,30119.9,31733.0,29237.7,31624.9,30002.5
