CountyName,CountyID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Choctaw County,geoId/28019,973326.0,1083060.0,1086234.0,1034913.0,950761.8,932885.6,974650.5,911023.2,1064021.6,1126386.1,1355989.2,1387329.9
Choctaw County,geoId/40023,973326.0,1083060.0,1086234.0,1034913.0,950761.8,932885.6,974650.5,911023.2,1064021.6,1126386.1,1355989.2,1387329.9
Clarke County,geoId/01025,677675.6,709325.0,670033.0,699131.0,749337.7,682602.6,717295.9,680338.9,702076.8,724110.3,398070.9,779781.2
Clarke County,geoId/13059,677675.6,709325.0,670033.0,699131.0,749337.7,682602.6,717295.9,680338.9,702076.8,724110.3,398070.9,779781.2
Clarke County,geoId/19039,677675.6,709325.0,670033.0,699131.0,749337.7,682602.6,717295.9,680338.9,702076.8,724110.3,398070.9,779781.2
Clarke County,geoId/28023,677675.6,709325.0,670033.0,699131.0,749337.7,682602.6,717295.9,680338.9,702076.8,724110.3,398070.9,779781.2
Clarke County,geoId/51043,677675.6,709325.0,670033.0,699131.0,749337.7,682602.6,717295.9,680338.9,702076.8,724110.3,398070.9,779781.2
Dallas County,geoId/01047,26016.0,16659.398763,20782.559531,25719.7,26261.1,28358.8,27216.5,27045.7,25049.1,22004.5,0.0,0.0
Dallas County,geoId/05039,26016.0,16659.398763,20782.559531,25719.7,26261.1,28358.8,27216.5,27045.7,25049.1,22004.5,0.0,0.0
Dallas County,geoId/19049,26016.0,16659.398763,20782.559531,25719.7,26261.1,28358.8,27216.5,27045.7,25049.1,22004.5,0.0,0.0
Dallas County,geoId/29059,26016.0,16659.398763,20782.559531,25719.7,26261.1,28358.8,27216.5,27045.7,25049.1,22004.5,0.0,0.0
Dallas County,geoId/48113,26016.0,16659.398763,20782.559531,25719.7,26261.1,28358.8,27216.5,27045.7,25049.1,22004.5,0.0,0.0
Escambia County,geoId/01053,1090183.9,1138425.1,1308008.1,1520072.7,1507347.0,1403882.3,1426462.1,1323103.3,1491019.9,1452882.5,1366976.3,1446223.7
Escambia County,geoId/12033,1090183.9,1138425.1,1308008.1,1520072.7,1507347.0,1403882.3,1426462.1,1323103.3,1491019.9,1452882.5,1366976.3,1446223.7
Jackson County,geoId/01071,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/05067,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/08057,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/12063,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/13157,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/17077,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/18071,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/19097,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/20085,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/21109,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/26075,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/27063,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/28059,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/29095,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/37099,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/39079,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/40065,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/41029,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/46071,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/47087,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/48239,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/54035,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jackson County,geoId/55053,31822.7,36602.7,35984.0,35086.6,20275.3,18223.7,19355.1,22826.8,21817.0,23471.5,26590.6,34982.0
Jefferson County,geoId/01073,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/05069,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/08059,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/12065,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/13163,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/16051,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/17081,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/18077,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/19101,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/20087,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/21111,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/28063,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/29099,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/30043,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/31095,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/36045,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/39081,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/40067,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/41031,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/42065,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/47089,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/48245,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/53031,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/54037,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Jefferson County,geoId/55055,32482.0,30784.744862,30474.401313,28100.3,27816.4,26032.6,26403.2,24703.3,23811.1,22293.2,21964.6,22127.2
Lawrence County,geoId/01079,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/05075,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/17101,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/18093,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/21127,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/28077,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/29109,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/39087,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/42073,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/46081,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Lawrence County,geoId/47099,1463403.0,1448798.0,1341663.0,1308272.7,1374111.5,1373477.9,1281264.8,1267417.9,1151008.8,1045038.1,1099007.7,966703.7
Marengo County,geoId/01091,1029893.0,985329.2,993433.8,865760.0,918989.4,940264.9,1025296.9,1105457.5,1176448.2,1153930.1,1131544.2,1146537.4
Monroe County,geoId/01099,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/05095,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/12087,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/13207,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/17133,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/18105,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/19135,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/21171,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/26115,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/28095,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/29137,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/36055,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/39111,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/42089,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/47123,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/54063,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Monroe County,geoId/55081,89351.0,89411.264159,88229.267909,87548.8,85745.9,72617.0,77716.9,73532.8,62132.3,71318.9,76676.0,74746.7
Talladega County,geoId/01121,395738.0,614074.8,344216.6,542932.2,680013.8,681598.4,672777.8,602868.8,616359.1,608196.8,584566.1,564687.9
Wilcox County,geoId/01131,1345149.5,1471501.8,1561369.9,1492259.9,1412641.4,1319236.6,1447161.4,1634782.5,1408153.4,1566484.0,1377387.3,1369052.9
Wilcox County,geoId/13315,1345149.5,1471501.8,1561369.9,1492259.9,1412641.4,1319236.6,1447161.4,1634782.5,1408153.4,1566484.0,1377387.3,1369052.9
Aleutians East Borough,geoId/02013,5737.6,5617.3,484.0,408.7,817.0,389.8,421.3,413.2,484.1,641.7,716.9,917.3
Aleutians West Census Area,geoId/02016,7993.8,9328.6,8215.7,11530.1,13016.6,7481.5,1238.1,2694.1,3251.1,2285.3,859.2,55.4
Northwest Arctic Borough,geoId/02188,0.0,150.0,196.0,208.0,190.0,181.0,183.0,186.0,219.7,441.9,346.4,271.8
Maricopa County,geoId/04013,22525.0,22451.0,24498.829309,27696.8,26544.2,26552.5,23012.5,26010.7,27803.3,18300.8,12430.2,11363.7
Navajo County,geoId/04017,0.0,0.0,0.0,179758.4,315790.9,341664.2,358835.0,284375.1,284010.0,299860.9,343916.0,305905.6
Pima County,geoId/04019,10487.9,9388.6,13197.6,7729.3,12849.7,16577.0,14598.8,11516.5,15943.8,7061.4,0.0,0.0
Arkansas County,geoId/05001,120074.0,109013.0,127467.0,156369.0,121187.0,94142.0,138045.0,115928.0,126069.0,113268.1,71500.3,25289.9
Ashley County,geoId/05003,2061359.2,1912166.0,1775278.4,1699854.4,1609172.4,1300671.2,1214063.1,1244138.4,1147715.0,959705.1,0.0,0.0
Conway County,geoId/05029,758200.0,791400.0,757600.0,578190.0,714321.8,578166.6,540599.2,553417.6,553722.6,572730.1,652466.9,590553.6
Craighead County,geoId/05031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15978.7,6018.1,0.0
Desha County,geoId/05041,521407.6,552137.0,575633.7,492560.2,548907.2,529377.3,546526.2,565424.7,545888.1,508276.6,547627.6,546775.9
Little River County,geoId/05081,1437471.1,1443923.8,1514426.3,1746295.5,1896171.5,1716411.6,1355265.9,1677949.8,1732446.1,1736044.3,1493863.0,1584395.2
Pulaski County,geoId/05119,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/13235,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/17153,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/18131,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/21199,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/29169,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Pulaski County,geoId/51155,22804.0,20877.149589,15629.316595,19409.8,21839.2,23263.5,21028.3,21698.5,6599.2,20037.0,19271.2,17223.8
Union County,geoId/05139,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/12125,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/13291,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/17181,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/18161,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/19175,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/21225,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/28145,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/34039,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/35059,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/37179,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/39159,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/41061,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/42119,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/45087,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/46127,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Union County,geoId/47173,305344.0,298858.0,308206.6,299536.9,297354.7,302103.5,298797.4,309658.1,308903.9,307145.9,282811.1,302975.3
Alameda County,geoId/06001,49073.996479,50407.739015,44147.403278,46319.1,39666.3,45107.3,42312.3,39813.0,38084.6,37918.8,37603.0,34676.0
Fresno County,geoId/06019,4579.6,26109.9,3922.9,4281.7,3669.2,3002.2,2608.6,2948.5,2883.9,3267.0,2342.5,1937.9
Imperial County,geoId/06025,0.0,3707.5,6889.1,12747.1,7090.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
Kern County,geoId/06029,78049.5,38957.4,719693.1,457891.3,420434.7,385027.6,362850.9,27308.0,29976.8,23424.0,32983.1,85985.2
Los Angeles County,geoId/06037,1186816.7,1172647.289021,1420799.246892,1428347.8,1309808.4,1111753.3,937096.1,703485.8,493963.3,379325.5,384827.2,353406.2
Marin County,geoId/06041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9775.6,16753.6,17051.0,14852.5,12702.6
Merced County,geoId/06047,74261.0,519.9,2355.8,1051.0,1583.0,2579.8,1353.0,1209.4,278.7,1829.1,2681.0,3182.7
Monterey County,geoId/06053,16234.0,21465.7,14106.0,17950.8,12884.5,13073.6,8653.5,7933.0,13018.0,16899.3,19098.4,17969.1
Napa County,geoId/06055,0.0,0.0,0.0,0.0,1182.7,0.0,0.0,0.0,0.0,3019.4,2723.8,3258.7
Sacramento County,geoId/06067,97768.1,106575.4,118301.9,87656.8,42801.5,75966.8,75181.5,85736.1,82766.2,72005.2,79666.9,74828.7
San Bernardino County,geoId/06071,50966.0,60629.9,101765.0,134881.2,177749.0,185543.4,172152.5,153110.0,204563.2,160033.5,98450.9,170433.4
Santa Clara County,geoId/06085,11206.9,16901.0,17332.4,28785.2,24516.3,24566.9,25864.1,23803.4,27315.6,19704.0,18729.0,16598.0
Sonoma County,geoId/06097,37350.6,36822.3,34917.2,20003.5,19504.0,17324.0,21439.0,16489.0,15518.0,16846.0,16761.0,15481.0
Stanislaus County,geoId/06099,144132.0,142714.0,146456.0,160522.0,159504.0,153474.0,153330.5,157766.7,162290.0,165498.1,172445.7,153667.0
Tulare County,geoId/06107,93332.0,246079.9,300384.5,263030.8,115494.1,2026.0,2072.3,610.1,623.1,1710.0,14.1,17845.9
Ventura County,geoId/06111,18844.1,18727.090878,14711.214132,17044.5,15906.4,12510.5,10417.2,2367.2,954.4,807.0,439.1,440.8
Yolo County,geoId/06113,232.4,313.1,293.4,69.9,0.0,0.0,0.0,46.4,0.0,81.5,177.6,192.8
Arapahoe County,geoId/08005,12810.0,15139.44369,14755.844029,13932.1,13496.2,14271.5,14436.4,14510.6,13808.9,12870.2,13600.6,11945.9
Eagle County,geoId/08037,0.0,0.0,0.0,0.0,65339.0,1965.9,115573.0,122145.0,114298.0,82934.1,94713.4,100524.7
El Paso County,geoId/08041,7540.5,4396.6,4490.0,6437.5,6357.5,3724.0,2569.2,2920.5,2759.5,3301.1,3505.7,3287.1
El Paso County,geoId/48141,7540.5,4396.6,4490.0,6437.5,6357.5,3724.0,2569.2,2920.5,2759.5,3301.1,3505.7,3287.1
Lincoln County,geoId/05079,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/08073,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/13181,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/16063,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/20105,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/21137,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/23015,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/27081,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/28085,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/29113,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/30053,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/31111,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/32017,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/35027,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/37109,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/40081,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/41041,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/46083,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/47103,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/53043,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/54043,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
Lincoln County,geoId/55069,391881.1,196834.2,233180.7,295311.7,304527.7,157180.3,234114.7,263323.1,256773.3,306563.9,279698.1,309991.6
